season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverEbox,RRatiobox,HeightEbox,LeafSEbox,InDEbox,InNEbox,FlowerDEbox,FruitLEbox,SeedEbox
summer,FR,C149,1.426546141,11.70059856,64.81803801,14.3117869,122.2562217,8.644021157,13.84070928,0,10.96503726,2.839337167,2,2,3,0.4,0.134255649,0.144283734,65,125,0.9,2.125,24.04761905,34.6375,9,10.375,3,52.5,16.07142857,13.875,17,22.125,11.74142857,65.032875,1.445043471,1.703142228,1.630734792,1.664060249,1.423930441,1.556697684,0,1.376927677,2.839337167,6.895533119,3.244956762,2.839337167,1.622478381,1.216858786,0,27.98775207,123.1241268,156.4471879,90.72489678,160.0515612,80.49893077,107.0773135,0,449.8509977,44.16011677,26.52301705,3.278528429,3.770716743,0.726284946,3.256172518,0,146.9963084,5.93838473,-0.871626471,-0.102526293,2.624040645,3.348896652,1.123108779,2.424792182,4.650105857,1.944897284
summer,FR,C150,1.35805052,7.479714092,77.63627005,16.13024784,120.1316689,7.098727349,8.663558938,0,11.44841645,2.81589739,2,2,4,0.333333333,0.097285427,0.144156822,10,47,0.1,0.205428571,50.0138889,2.91047619,6.366666667,17.39130435,12.66666667,182.2608696,35,4.260869565,9.5,2.217391304,24.16333333,1.46,1.442396837,1.711224016,1.648348805,1.619736288,1.470613348,1.432784289,0,1.33294693,2.011355279,8.045421114,3.218168446,2.81589739,1.206813167,1.206813167,0,28.1589739,107.5470407,183.4919848,107.9014359,152.2312729,87.49686402,88.09790945,0,437.5144459,6.833310174,2.836319505,1.695717529,0.844827173,0.878108848,0.938862437,0,145.9259993,2.783998567,-1.03482526,-1.342316977,3.094269809,2.631083707,2.672379333,2.992014484,3.318610903,2.355530056
summer,FR,C151,1.303263322,4.859842291,88.97903776,14.84473417,116.1358307,7.098727349,6.258240925,0,11.45311999,2.804155386,1,3,6,0.333333333,0.098009099,0.220578356,59,56,0.271428571,0.816666667,27.10416667,24.31111111,5.1875,15.48181818,38.625,91.09090909,13.0625,7.076923077,7.25,13.38461538,88.1625,20.57276923,1.647810219,1.723631259,1.585688108,1.555327462,1.470613348,1.442141907,0,1.328035926,1.602374506,7.611278905,4.005936266,2.804155386,1.20178088,1.20178088,0,28.04155386,88.23971088,190.6284205,133.8411457,145.1216121,87.49686402,81.75229684,0,439.582895,2.83096947,1.672820698,25.55409186,0.597152279,0.878108848,4.703864867,0,145.9250033,5.750969699,-1.03482526,-0.946969652,2.703847528,2.246601534,3.934417812,2.266121061,2.780768365,2.958669968
summer,FR,C152,1.56663736,32.56296949,52.34244078,11.71326194,102.3251517,12.93907683,6.375467616,4.29216119,6.769479546,3.488574779,0,1,2,0.333333333,0,0.034639959,60,25,0.32,0.414285714,18.75,0.761904762,16,7,12,50,6,6,4,2,0.58,1.159,1.384850161,1.614029558,1.563477917,1.633963476,1.714544762,1.351980636,1.826750038,2.564138834,4.796790321,10.90179618,2.616431084,6.977149557,2.180359237,0.872143695,0.436071847,1.744287389,82.8774606,164.3335405,30.50664991,159.0752834,156.0561703,0.537723788,NA,149.6392998,5.244337421,21.40378774,0.644346039,26.86110768,9.2727747,0.048283083,NA,0.803234023,5.783285405,-1.03482526,-0.859730817,2.454192025,4.75891293,2.612597255,1.640411979,1.751286756,-0.575507516
summer,FR,C153,1.457584812,29.64966915,47.3519848,11.25629493,118.0729656,11.21468669,2.599610398,4.29216119,7.278547303,3.452503392,3,5,6,0.454545455,0.123801234,0.147432145,99,104,0.645612903,0.761153846,10.03787879,24.15595238,5.630769231,13.86956522,39.92307692,100.8695652,8.636363636,4.985714286,16.06451613,5.489285714,3.386630303,1.653678571,1.456268669,1.653601701,1.580371919,1.639126749,1.477753918,1.555450074,1.826750038,2.578453507,4.315629241,8.631258481,2.589377544,5.178755089,1.726251696,0.863125848,0.431562924,1.726251696,78.46315611,161.5999121,29.39050195,121.0578334,163.0311354,26.74900809,NA,164.5221119,1.236726492,24.15321352,0.58982679,9.090098512,33.27258937,0.023348122,NA,1.518109416,6.787119564,-0.7552332,-0.391346984,2.003680798,2.397121265,3.972699959,1.939408579,4.509265339,1.082432877
summer,FR,C155,1.386829522,23.90049598,47.0799031,11.98353458,125.9832345,12.76396042,0,4.617790885,7.383110616,2.995138932,4,5,9,0.357142857,0.142891003,0.100443687,161,95,0.579302326,0.26,8.868217054,26.67794118,11.56428571,12.75,63.28571429,136.71875,5.946511628,4.121212121,11.12325581,2.727272727,0.60945814,2.914126667,1.49245843,1.65418063,1.558157656,1.620570086,1.444613672,0,2.595778588,2.98956083,3.423015922,8.985416795,2.995138932,5.134523883,1.283630971,0,2.139384951,1.283630971,61.01068774,171.0633799,43.84198351,119.8404603,114.0294176,0,204.0467754,144.6470162,2.599327854,23.50721558,1.011559806,0.712719281,4.813584814,0,38.97837488,0.500712231,7.841984522,-0.973453313,-0.475280838,1.910095984,3.927554006,4.511564684,1.632922864,3.655044486,-0.520535767
summer,FR,C157,1.368150645,20.73826984,46.21589898,12.31422963,129.8021472,13.1058716,0,4.851158833,7.494186523,2.984797625,3,4,3,0.571428571,0.121319278,0.049640802,106,83,0.661538462,0.3375,5.651041667,7.6,10.29090909,11.6,31.45454545,108,7.21875,3.4375,13.46428571,2.1,3.674725,0.826631579,1.585746433,1.639362205,1.550481073,1.594561132,1.69993952,0,2.60120405,2.981253618,3.411197286,8.954392876,2.984797625,5.54319559,1.705598643,0,2.131998304,1.279198982,71.8557797,175.2077122,36.81903479,127.8113811,136.3859635,0,191.8483502,145.0739355,7.582731195,23.5060376,0.559344522,2.224746744,8.895421935,0,39.04045599,0.477006367,6.930411087,-0.542739506,-0.371814373,1.557210781,3.651776193,3.697716782,1.793578872,4.086180279,1.145881748
summer,FR,C158,1.412689861,13.72601526,118.5643046,10.7446945,68.37536153,8.994977606,3.175613147,0,25.57567986,2.809477531,4,5,5,0.5,0.08177195,0.18243648,185,44,0.792857143,0.746428571,10.12578616,22.71904762,18.55102041,11.16666667,86.48979592,55.5,6.320754717,7.714285714,8.490566038,8.714285714,2.538584906,0.632642857,1.385343201,1.7285302,1.559979007,1.466679603,1.420519335,1.34826193,0,1.215871565,1.605415732,10.43520226,2.809477531,4.01353933,1.605415732,0.401353933,0,13.64603372,74.05910497,275.7901018,49.84556222,128.8803909,79.10819249,NA,0,376.7130212,0.571558841,20.8968546,0.996633742,1.467087815,1.37501794,NA,0,139.8941634,8.158789406,-0.667381256,-0.218651408,2.010212805,5.171174843,4.882615279,1.683834833,3.089325786,0.849965896
summer,FR,C159,1.33337825,18.74071256,41.22580481,11.96870034,137.7015618,14.09795674,0,5.112024399,7.659895857,2.959747563,2,3,7,0.3,0.112329153,0.197621284,100,160,0.866666667,0.592,5.380952381,104.0833333,18.7,13,90.4,75.66666667,3.107142857,8.970588235,15.27142857,9.835294118,1.867674107,0.970588235,1.527770022,1.624665413,1.577896665,1.641178016,1.419800978,0,2.210422126,2.921671997,2.959747563,9.302063768,2.959747563,5.496674045,1.268463241,0,2.536926482,1.268463241,53.25637938,201.5330175,61.48848227,125.3982949,93.42435671,0,199.1027876,146.7259286,0.585442741,25.26577229,5.468646497,2.536804635,0.852046703,0,42.1639605,0.449019628,6.808100818,-1.127653543,-0.137906244,1.517648249,5.194097173,4.93551582,1.071800667,4.38545984,0.587245314
summer,FR,C160,1.490790326,19.4943644,96.04664938,16.25832886,80.50760034,16.10130298,3.175613147,0.16860382,9.879966754,3.310813872,2,3,6,0.333333333,0.139597046,0.136382929,61,244,0.805555556,0.963636364,9.597222222,29.74305556,11.85,16.36363636,672,195.4090909,5.277777778,4.541666667,9.6875,3.333333333,1.338777778,9.747875,1.355986362,1.690754597,1.563651152,1.466665602,1.494008246,1.34826193,2.393658534,2.172985082,2.896962138,10.34629335,2.483110404,5.380072541,1.241555202,0.413851734,0.413851734,2.896962138,85.08613796,198.0588652,79.55990044,136.8126647,67.68444085,NA,NA,129.8585298,0.732343684,21.41269379,0.852399944,1.039554338,0.586977992,NA,NA,1.16582139,5.815151814,-1.03482526,-0.204510529,1.969937783,3.986728519,7.436559247,1.532506148,3.359364592,0.283408051
summer,FR,C162,1.257178989,20.32689099,32.9530015,9.250416011,148.8876654,14.93373962,0,4.637328666,6.940977852,2.942041529,1,2,4,0.333333333,0.13308582,0.172011351,37,164,1.7,0.596153846,494.6666667,32.71428571,21.8,17.75,21.4,250,18,5.240384615,17.9,5.884615385,310.2256,10.96730769,1.561417789,1.631802388,1.57498549,1.642212027,1.442683092,0,2.0800182,6.060036187,3.362333176,8.826124587,1.681166588,5.463791411,1.681166588,0,1.260874941,0.420291647,96.71038474,227.9980208,39.60824056,114.3223214,109.9374718,0,153.9900701,NA,10.54541111,23.73887847,0.891619855,8.495564527,2.217830341,0,14.3865036,NA,4.887617356,-1.03482526,0.611060109,4.316158753,5.646677651,3.258985046,2.510156392,4.780748522,3.412789683
summer,FR,C164,1.604093044,32.84771457,65.12123544,13.72637707,89.08685737,16.95083467,4.050471594,4.246573032,6.740896495,3.436854834,5,5,4,0.555555556,0.123300906,0.154592112,141,95,0.825,0.468421053,8.760416668,22.25641026,16.50625,12.95454545,73.3125,152.2727273,5.805555556,5.25,14.97142857,4.5,3.144209722,5.591346154,1.297731036,1.655730597,1.566870875,1.652579759,1.473677451,1.484395799,1.818640831,2.682390384,3.866461689,12.88820563,2.577641126,5.155282251,2.148034271,0.859213709,0.429606854,1.718427417,63.67540687,167.0236756,51.8426101,112.2644484,115.274579,80.33036215,NA,149.4217223,0.553760138,27.65983784,0.757727392,3.2824802,3.583828778,1.657318212,NA,1.018669463,7.546060028,-0.569187542,-0.183063055,1.900778695,4.843906068,4.685688765,1.612826608,4.337497081,1.023804741
summer,W,C166,1.241438954,28.51973411,24.26990478,4.092079833,152.0650876,16.6125416,1.576409534,4.323638727,7.335713405,3.35015236,2,2,2,0.5,0.07367725,0.03025554,12,100,0.816666667,0.5,4.222222222,10,15,3.9,45,18,4.333333333,4,17.33333333,2.3,1.3612,1.65,1.508878791,1.477264271,1.775288573,1.843747393,1.408592088,1.344957657,1.776874305,3.851230416,4.18769045,6.70030472,1.256307135,5.02522854,2.093845225,0.83753809,0.83753809,0.83753809,106.4022792,185.1744013,134.1305245,98.50868926,109.8320803,99.22540418,139.3384978,138.6683101,7.789777165,22.38303416,13.06504623,5.131446135,1.420435958,3.14961913,16.20984027,6.711977613,3.051414894,-0.667381256,-0.192224789,1.318140321,4.585824993,4.11176315,1.36389746,4.69902439,0.29905017
summer,FR,C171,1.85058785,68.84426829,24.55139356,21.94382333,50.14878207,25.44796066,7.121883238,24.96458147,6.459045904,3.486116173,2,6,5,0.545454545,0.133504016,0.142293631,104,102,0.946666667,0.327333333,32.52156863,19.83653846,9.235294118,14.46153846,17.41176471,177.4615385,23.43529412,3.048076923,11.52941176,1.530769231,46.54470588,8.015419231,1.312508247,2.04610773,1.62537146,1.69152903,1.384150863,2.057934398,1.45530403,5.758787592,8.715290432,3.921880694,2.178822608,3.050351651,3.921880694,1.307293565,1.743058086,0.435764522,175.3099399,86.80331121,67.90953629,140.5867094,84.6483038,108.2531436,139.7291961,NA,19.6090766,4.289472506,0.727857421,7.668548933,1.393789079,6.615560676,7.909842759,NA,6.890302152,-0.586370484,-0.054034578,2.823114598,3.40608384,3.026813285,2.705207227,3.733968436,2.680491618
summer,FR,C172,1.878470551,66.20232603,24.59770534,23.94029517,48.11468191,26.88941477,8.899097751,24.71637928,6.549860408,3.479626083,2,4,7,0.363636364,0.123230481,0.07169513,59,194,0.203304348,0.337123288,9.833333335,6.945454545,3.12826087,8.750649351,42.08695652,100.1818182,6.091304348,4.711038961,8.136363636,1.950649351,0.399695652,1.563031169,1.359100406,1.921546587,1.602379055,1.733773278,1.362043734,1.830506615,1.328976253,5.70322575,7.829158688,3.914579344,2.174766302,3.044672823,3.914579344,1.304859781,1.739813042,0.43495326,176.1730251,90.88522818,59.47668419,146.9973766,92.28558448,122.9643711,142.0311815,NA,1.867366036,30.81107815,0.433598362,26.44545517,33.96603865,7.928845335,59.3482953,NA,5.750969699,-0.95734827,-1.083166592,1.988229516,1.410221187,4.033935622,1.653027742,3.004517994,-1.006536487
summer,FR,C174,1.465778666,100.200237,18.57898315,5.478538711,60.10472909,26.20450698,0.249287622,5.836007754,6.239064954,3.589192586,2,3,3,0.5,0.176908181,0.115626541,25,14,0.706666667,0.92,9.1875,46.93333333,16,7,27,50,4,13.2,14.66666667,18,3.644,1.9038,1.293078851,1.821318912,1.381632661,1.425817055,1.403323915,2.047010541,1.376166818,5.406020587,13.01082313,5.383788879,0.897298147,5.383788879,5.832437953,0.897298147,0.897298147,0.448649073,94.72949009,101.1336101,23.61069796,139.1948725,102.7506843,72.8658657,133.1447437,NA,1.358273927,31.78693026,0.010877253,0.825776415,3.341192243,1.468962975,5.036408261,NA,4.210451224,-0.667381256,-0.317658466,1.936961612,4.75891293,3.52295779,1.294494367,4.288104056,1.139404228
summer,W,C177,1.640213455,97.07057386,27.96254552,4.55953935,39.14213657,37.08777501,0.249287622,19.44226365,11.43900937,3.376195101,2,2,3,0.4,0.082886906,0.1498412,7,26,0.775,0.445,4.166666667,442.3366667,15,18.75,45,93,5.25,13,16,33.5,1.0428,56.3265,1.316782239,1.69873605,1.340409124,1.444917256,1.440853527,2.047010541,1.248141739,2.958342749,9.284536529,5.064292652,0.844048775,4.220243877,4.642268264,0.844048775,0.422024388,1.266073163,87.16745242,175.6990036,56.87378459,56.33933464,153.6996012,72.8658657,NA,67.27479851,1.620056829,25.9863293,0.347809199,0.983078746,6.768101843,1.468962975,NA,1.482257539,2.28288129,-0.871626471,-0.238722266,1.307068314,4.585824993,4.11176315,1.528036624,4.499350236,0.041734253
summer,R,C178,1.640336092,96.00214665,27.16728545,4.6720625,41.47545424,36.98140264,0.249287622,19.44226365,10.8051169,3.378449434,1,1,4,0.2,0,0.15248652,7,130,0.65,1.085,4,27.93333333,15,7.05,45,21.5,8,11,12,12.8,0.0876,5.0938,1.325498117,1.70504699,1.330247276,1.447882412,1.376232097,2.047010541,1.248141739,2.966292,10.1353483,5.06767415,0.844612358,4.223061792,4.223061792,0.844612358,0.422306179,1.266918538,95.94017366,172.3296333,52.09799362,53.79705839,140.8238104,72.8658657,NA,76.76729438,21.92247398,31.92095266,0.257573148,1.071580298,2.107521266,1.468962975,NA,1.380235187,2.28288129,-1.475019938,-0.385943373,1.272828678,4.585824993,4.11176315,1.877476036,3.823100012,-3.137091191
summer,W,C179,1.663324037,90.71970938,32.13603278,3.399935826,43.37604623,36.7719142,0.249287622,19.44226365,12.67169867,3.350548334,3,3,4,0.428571429,0.127192055,0.159115473,50,72,0.566666667,0.377,3.925,7.975555557,7.277777778,7.465384615,37.77777778,46.84615385,4.8,3.548076923,16.8,5.153846154,0.919226667,0.186153846,1.34118835,1.702967751,1.553013893,1.447776698,1.389873163,2.047010541,1.248141739,3.075078387,8.376370835,4.188185417,0.837637083,3.769366876,4.188185417,0.837637083,0.418818542,1.256455625,81.60770866,148.6251194,124.5055741,51.06478105,149.3531068,72.8658657,NA,56.24950742,0.721565205,3.16230467,4.974936161,0.729279182,2.164035073,1.468962975,NA,1.676017742,5.437327611,-0.809011261,-0.49178888,1.256893338,2.897891274,3.90876009,1.451776349,4.620443249,-0.084935885
summer,W,C180,1.708872234,82.13611062,39.91604981,2.8583051,43.5363284,36.51539037,0.249287622,19.72411424,17.08072474,3.305562328,2,2,6,0.25,0.11422945,0.165293411,80,168,0.633333333,0.563571429,4.013888889,5.712738095,1.1,6.283333333,32,64.4,3.333333333,4.875,20,3.14,1.428666667,2.952730233,1.331039949,1.669580503,1.564509934,1.574474759,1.380060934,2.047010541,1.324650585,3.390275063,7.850710528,4.545148201,0.826390582,4.545148201,3.718757619,0.826390582,2.065976455,1.239585873,87.45081792,167.3979927,95.16404174,81.29091131,147.7295277,72.8658657,219.6341402,19.24253316,1.290038086,3.840022208,1.924841068,27.86496627,3.386317051,1.468962975,115.237976,1.89552961,6.350112283,-1.28576876,-0.406566232,1.275742769,0.096964168,3.717458875,1.134318494,5.069207882,0.344312499
summer,FR,C182,1.699726757,58.68064189,76.9325481,0,31.37659197,29.13264156,0.236624245,23.65844458,31.11029924,2.78742546,1,2,6,0.25,0.121321668,0.078504632,100,267,2,0.8375,25.11111111,54.7409091,11.58333333,7.475609756,42,38.95121951,5,5.838636364,17,11.32954545,9.742233333,13.090625,1.37267159,1.688440757,0,1.26189472,1.346054297,2.002059743,1.437098281,4.511906221,5.57485092,4.380240009,0,2.78742546,1.991018186,0.796407274,0.796407274,0.796407274,56.90731052,150.4567853,0,84.41978972,184.5882778,69.19699388,91.01584264,82.84580364,1.576543824,3.43177558,0,36.19681679,2.844296643,1.451815207,0.790147216,3.139932211,6.808100818,-1.28576876,0.834529323,2.653042332,3.931527897,4.031533741,1.486600775,4.650105857,1.828692907
summer,FR,C184,1.653605833,35.81528652,98.99395993,0.218533706,36.43036483,25.62307707,0.060422399,23.65844458,37.10658917,3.101897188,2,5,10,0.333333333,0.115749483,0.175889488,142,124,0.327243243,0.4858,4.700900901,17.5637931,1.380357143,8.729166667,29.5,83.75,4.648648649,6.937931034,15.96153846,15.07241379,0.705405405,1.804234615,1.47092341,1.706362575,1.445160102,1.145760751,1.386619859,1.416078847,1.437098281,3.093713488,5.42832008,3.489634337,0.387737149,1.938685743,1.550948594,0.387737149,0.775474297,1.550948594,87.46442079,134.9072819,NA,40.72869582,176.7538875,NA,91.01584264,154.459379,7.380429623,4.604888435,NA,0.211641865,3.905295188,NA,0.790147216,6.840634693,7.561668702,-1.03482526,-0.847282189,1.407238727,0.341790011,3.624169129,1.424344472,4.493426464,-0.361449846
summer,FR,C188,1.38618379,12.46872283,153.2623194,4.201708497,31.18157596,9.129571213,0,23.65844458,41.75839026,2.539353331,1,2,7,0.222222222,0.12527092,0.162551583,22,281,0.154,0.388113208,9.020833333,10.54435897,2.175,9.2875,36,154.4166667,7.25,6.619230769,10,6.149230769,0.4295,7.124709677,1.43934504,1.775135138,1.427696704,1.199494642,1.398578848,0,1.437098281,2.396893348,2.539353331,2.902118092,1.088294285,1.451059046,1.088294285,0,0.725529523,2.902118092,142.8533348,149.096639,74.64662179,35.65865384,116.7478511,0,91.01584264,230.6451605,29.26232022,2.815842073,1.862655309,0.204707334,3.676202985,0,0.790147216,4.6419272,3.998673231,-1.386240933,-1.196122085,1.923071107,0.896591772,3.85307527,1.797123002,3.426120123,-0.920758821
summer,W,C189,1.352761264,11.11699778,157.7954466,3.582650266,29.23611944,8.916464668,0,23.65844458,43.03413505,2.523975437,2,2,13,0.133333333,0.051150711,0.151167214,21,270,0.16875,0.471221374,3.453125,7.730075188,2.8375,4.904347826,33.625,71.2173913,5.375,5.822932331,12,4.829323308,0.2647,1.825633803,1.325792636,1.798242939,1.431690607,1.242700899,1.403093787,0,1.437098281,2.24009418,1.802839598,2.884543357,1.081703759,1.442271679,1.081703759,0,0.721135839,3.245111277,116.7717893,147.6044738,62.75181434,44.16819132,115.5329724,0,91.01584264,242.3939532,36.43651867,3.321380935,1.746610189,0.323170472,3.661273797,0,0.790147216,4.969638771,3.922673472,-1.807233813,-1.160711093,1.148061606,1.265693965,3.774414831,1.54794814,3.823100012,-1.52257702
summer,FR,C191,0.664927575,0,223.7090476,0,0,0,0,9.555422492,67.44659327,0.997635393,0,1,2,0.333333333,0,0.073640793,16,28,0.89,0.09673913,14,3.335869565,14,7,800,7,7,23.13043478,3.5,8.304347826,1.153,0.274347826,0,1.945846202,0,0,0,0,1.60117265,2.28875361,0,1.995270786,0,0,0,0,0.665090262,3.325451311,0,114.7234424,0,0,0,0,16.6214271,242.5962535,0,3.620692725,0,0,0,0,0.201764495,4.54193838,3.489557246,-1.03482526,-0.113073235,2.247932385,4.405184606,7.663566877,1.76828746,1.546235108,0.140359499
summer,FR,C193,0.519194428,0,239.4127206,0,0,0,0,0.132784553,64.11938141,0.987931148,2,2,2,0.5,0.128508131,0.066885804,21,130,0.5,0.911111111,3.854166667,27.40740741,1.1,13,32,80,3.75,4.333333333,20,5.111111111,1.144,0.321111111,0,2.036584942,0,0,0,0,1.479519655,1.96926817,0,1.975862296,0,0,0,0,0.329310383,4.93965574,0,149.5713099,0,0,0,0,NA,282.6434721,0,13.59133005,0,0,0,0,NA,3.804483255,3.922673472,-0.667381256,-0.581977244,1.241525561,0.096964168,3.717458875,1.238128629,5.069207882,0.13273716
summer,FR,C195,0.472937813,0,246.3703417,0,0,0,0,0,54.4557775,0.664835888,5,6,8,0.428571429,0.153221756,0.151873377,105,112,0.345189189,0.498671875,8.874999999,10.79166667,8.111111111,8.451612903,44.55555556,63.12903226,9.337837838,5.1703125,11.571875,3.603125,0.362484459,0.840571875,0,2.259500761,0,0,0,0,0,1.708287129,0,1.994507663,0,0,0,0,0,7.313194764,0,123.2629165,0,0,0,0,0,291.2219496,0,1.387646815,0,0,0,0,0,1.742844412,6.910436839,-0.809011261,-0.816997297,1.910677974,3.123776768,4.100207329,2.002111095,3.74211087,-1.125085086
summer,FR,C196,0.465682466,0,247.9348115,0,0,0,0,0,53.05376076,0.664477055,2,3,7,0.3,0.114512156,0.150155028,82,198,0.465727273,0.755217391,9.893939394,20.44333333,6.705882353,11.34693878,41.47058824,76.30612245,7.568181818,4.49,12.72727273,8.124,0.784363636,0.761574468,0,2.161747122,0,0,0,0,0,1.716116375,0,1.993431164,0,0,0,0,0,7.309247602,0,126.3408595,0,0,0,0,0,290.4428151,0,1.396045036,0,0,0,0,0,21.95086557,6.399991501,-1.127653543,-0.630593073,1.992845093,2.733110847,4.016806692,1.832279941,3.956320009,-0.24887843
